0,7.41306214486,4.53614138288
0,11.9746662028,8.62881097928
0,16.8034681564,10.8421812983
0,14.6348143697,1.09193497783
0,12.8945411655,0.493562483835
0,7.38446202987,6.13858486574
0,2.51845058453,1.76279857003
0,9.62417362163,3.63189834105
1,40.6509066666,4.30363615574
1,45.2279029513,0.143862737053
1,39.040083495,3.81632187272
1,25.6508170463,14.053423607
1,24.6278819003,9.8744177943
1,27.0087140514,0.377632639342
1,21.2765904101,11.7345845931
1,48.8231940186,0.314182149721
2,38.6847959214,33.9596659809
2,47.3853987091,30.2808859278
2,43.6196736628,36.7948550506
2,26.5643626362,24.6442692976
2,36.8845315652,15.1518696848
2,34.2509513649,21.2820740296
2,39.2355518838,34.0621446851
2,45.8357606383,30.302766802
3,38.83617346,46.8362022264
3,40.8989920262,46.4424589533
3,21.3618608599,43.9408353684
3,44.9810998689,49.4029355172
3,35.5678742464,45.355865572
3,25.7692459238,49.088437572
3,33.3349817247,40.6563513173
3,22.76247715,33.9963992568
4,4.49687218669,48.0916063481
4,10.922106708,44.986109082
4,3.75733619821,49.9067926369
4,12.1853940144,49.9143460886
4,8.37809698172,47.1580280442
4,4.53600144098,49.8355296558
4,19.4405549639,38.163145802
4,13.6582831794,47.7910789622
5,9.83025034664,36.9788749672
5,6.99616429015,11.0515044774
5,6.09929575911,29.4147694938
5,1.03151774565,10.7282141698
5,5.63594177662,38.7446996231
5,3.34779925873,30.8027493872
5,9.74171301681,13.3110965703
5,15.6677554735,33.2599988723
